Type,AudioCategory,WWiseIdKey,WWiseIdValue,GroupName,AliasName,Comment
Event,,Play__Robot_Vo__Gp_Shared_Lose_Fit_Medium,3218891970,Robot_Vo,Gp_Shared_Lose_Fit_Medium,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Fit_Short,876073127,Robot_Vo,Gp_Shared_Lose_Fit_Short,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Growl_Medium,2046364900,Robot_Vo,Gp_Shared_Lose_Growl_Medium,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Growl_Short,3207916529,Robot_Vo,Gp_Shared_Lose_Growl_Short,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Growl_Short_01,1671409981,Robot_Vo,Gp_Shared_Lose_Growl_Short_01,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Level_1,420891483,Robot_Vo,Gp_Shared_Lose_Level_1,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Level_2,420891480,Robot_Vo,Gp_Shared_Lose_Level_2,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Level_3,420891481,Robot_Vo,Gp_Shared_Lose_Level_3,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Look_Up,361519622,Robot_Vo,Gp_Shared_Lose_Look_Up,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Look_Up_Surprised,2413162080,Robot_Vo,Gp_Shared_Lose_Look_Up_Surprised,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Surprised_Short,291687249,Robot_Vo,Gp_Shared_Lose_Surprised_Short,
Event,,Play__Robot_Vo__Gp_Shared_Lose_Throw_Cube,247758371,Robot_Vo,Gp_Shared_Lose_Throw_Cube,
Event,,Play__Robot_Vo__Gp_Shared_Win_Chachacha,2184979880,Robot_Vo,Gp_Shared_Win_Chachacha,
Event,,Play__Robot_Vo__Gp_Shared_Win_Laugh,2763212437,Robot_Vo,Gp_Shared_Win_Laugh,
Event,,Play__Robot_Vo__Gp_Shared_Win_Level_1,430910432,Robot_Vo,Gp_Shared_Win_Level_1,
Event,,Play__Robot_Vo__Gp_Shared_Win_Level_2,430910435,Robot_Vo,Gp_Shared_Win_Level_2,
Event,,Play__Robot_Vo__Gp_Shared_Win_Level_3,430910434,Robot_Vo,Gp_Shared_Win_Level_3,
Event,,Play__Robot_Vo__Gp_Shared_Win_Medium,3810035423,Robot_Vo,Gp_Shared_Win_Medium,
Event,,Play__Robot_Vo__Gp_Shared_Win_Short,943980464,Robot_Vo,Gp_Shared_Win_Short,
Event,,Play__Robot_Vo__Gp_Shared_Win_Wow_Short,771576844,Robot_Vo,Gp_Shared_Win_Wow_Short,
Event,,Play__Robot_Vo__Hiking_Hum_Happy,1163200773,Robot_Vo,Hiking_Hum_Happy,
Event,,Play__Robot_Vo__Hiking_Hum_Happy_Short,3113369638,Robot_Vo,Hiking_Hum_Happy_Short,
Event,,Play__Robot_Vo__Meet_Cozmo_Got_It,4040383078,Robot_Vo,Meet_Cozmo_Got_It,
Event,,Play__Robot_Vo__Meet_Cozmo_Thinking,1307500180,Robot_Vo,Meet_Cozmo_Thinking,
Event,,Play__Robot_Vo__Nurture_Energy_Cube_Charged,2970584318,Robot_Vo,Nurture_Energy_Cube_Charged,
Event,,Play__Robot_Vo__Nurture_Energy_Cube_Charged_Down,192388393,Robot_Vo,Nurture_Energy_Cube_Charged_Down,
Event,,Play__Robot_Vo__Nurture_Energy_Cube_Shake,12025276,Robot_Vo,Nurture_Energy_Cube_Shake,
Event,,Play__Robot_Vo__Nurture_Energy_Cube_Shake_Short,721786627,Robot_Vo,Nurture_Energy_Cube_Shake_Short,
Event,,Play__Robot_Vo__Nurture_Energy_Cube_Slurp_Long,123719483,Robot_Vo,Nurture_Energy_Cube_Slurp_Long,
Event,,Play__Robot_Vo__Nurture_Energy_Cube_Slurp_Short,660576053,Robot_Vo,Nurture_Energy_Cube_Slurp_Short,
Event,,Play__Robot_Vo__Nurture_Energy_Effort,1571365350,Robot_Vo,Nurture_Energy_Effort,
Event,,Play__Robot_Vo__Nurture_Energy_Relief,996340039,Robot_Vo,Nurture_Energy_Relief,
Event,,Play__Robot_Vo__Nurture_Energy_Sad_Long,1723715257,Robot_Vo,Nurture_Energy_Sad_Long,
Event,,Play__Robot_Vo__Nurture_Energy_Sad_Short,2241122639,Robot_Vo,Nurture_Energy_Sad_Short,
Event,,Play__Robot_Vo__Nurture_Energy_Severe_Stop,2843691623,Robot_Vo,Nurture_Energy_Severe_Stop,
Event,,Play__Robot_Vo__Nurture_Energy_Tired,2276804470,Robot_Vo,Nurture_Energy_Tired,
Event,,Play__Robot_Vo__Nurture_Energy_Tired_Loop,3556451871,Robot_Vo,Nurture_Energy_Tired_Loop,
Event,,Play__Robot_Vo__Nurture_Energy_Wakeup,1950409291,Robot_Vo,Nurture_Energy_Wakeup,
Event,,Play__Robot_Vo__Nurture_Play_Concern_Short,4217319781,Robot_Vo,Nurture_Play_Concern_Short,
Event,,Play__Robot_Vo__Nurture_Play_Drive,460388526,Robot_Vo,Nurture_Play_Drive,
Event,,Play__Robot_Vo__Nurture_Play_Getout,2797106178,Robot_Vo,Nurture_Play_Getout,
Event,,Play__Robot_Vo__Nurture_Play_Pouty,1845501759,Robot_Vo,Nurture_Play_Pouty,
Event,,Play__Robot_Vo__Nurture_Repair_Complete,2366089672,Robot_Vo,Nurture_Repair_Complete,
Event,,Play__Robot_Vo__Nurture_Repair_Complete_Curious,3461416271,Robot_Vo,Nurture_Repair_Complete_Curious,
Event,,Play__Robot_Vo__Nurture_Repair_Down,4222762077,Robot_Vo,Nurture_Repair_Down,
Event,,Play__Robot_Vo__Nurture_Repair_Down_Severe,1553453500,Robot_Vo,Nurture_Repair_Down_Severe,
Event,,Play__Robot_Vo__Nurture_Repair_Fix_Round_Severe,1492901078,Robot_Vo,Nurture_Repair_Fix_Round_Severe,
Event,,Play__Robot_Vo__Nurture_Repair_Fix_Round_Severe_Curious,1772402345,Robot_Vo,Nurture_Repair_Fix_Round_Severe_Curious,
Event,,Play__Robot_Vo__Nurture_Repair_Jolt_Medium,3545035822,Robot_Vo,Nurture_Repair_Jolt_Medium,
Event,,Play__Robot_Vo__Nurture_Repair_Jolt_Small,1583427256,Robot_Vo,Nurture_Repair_Jolt_Small,
Event,,Play__Robot_Vo__Nurture_Repair_Severe_Sad_Small,229901416,Robot_Vo,Nurture_Repair_Severe_Sad_Small,
Event,,Play__Robot_Vo__Nurture_Repair_Severe_Start,3078732004,Robot_Vo,Nurture_Repair_Severe_Start,
Event,,Play__Robot_Vo__Nurture_Repair_Up,647697450,Robot_Vo,Nurture_Repair_Up,
Event,,Play__Robot_Vo__Nurture_Repair_Up_Severe,1480383213,Robot_Vo,Nurture_Repair_Up_Severe,
Event,,Play__Robot_Vo__Nurture_Repiar_Fix_Round_Severe_Hopeful,3728668920,Robot_Vo,Nurture_Repiar_Fix_Round_Severe_Hopeful,
Event,,Play__Robot_Vo__Onboarding_Cube_Lift_First,1219220413,Robot_Vo,Onboarding_Cube_Lift_First,
Event,,Play__Robot_Vo__Onboarding_Cube_Lifted_React,1564490581,Robot_Vo,Onboarding_Cube_Lifted_React,
Event,,Play__Robot_Vo__Onboarding_Cube_Lifted_React_Taka,3320332885,Robot_Vo,Onboarding_Cube_Lifted_React_Taka,
Event,,Play__Robot_Vo__Onboarding_Cube_Lifted_React_Whoa,124760265,Robot_Vo,Onboarding_Cube_Lifted_React_Whoa,
Event,,Play__Robot_Vo__Onboarding_Cube_Lifted_React_Woohoo,2259447157,Robot_Vo,Onboarding_Cube_Lifted_React_Woohoo,
Event,,Play__Robot_Vo__Onboarding_Cube_Set_Celebrate,1518322125,Robot_Vo,Onboarding_Cube_Set_Celebrate,
Event,,Play__Robot_Vo__Onboarding_Cube_Set_First,2694671152,Robot_Vo,Onboarding_Cube_Set_First,
Event,,Play__Robot_Vo__Onboarding_Cube_Set_Wow,3560671663,Robot_Vo,Onboarding_Cube_Set_Wow,
Event,,Play__Robot_Vo__Onboarding_Curious_Huh,555367759,Robot_Vo,Onboarding_Curious_Huh,
Event,,Play__Robot_Vo__Onboarding_Curious_Look_Around,3020031119,Robot_Vo,Onboarding_Curious_Look_Around,
Event,,Play__Robot_Vo__Onboarding_Curious_Look_Up,2784611827,Robot_Vo,Onboarding_Curious_Look_Up,
Event,,Play__Robot_Vo__Onboarding_Eyes_Open,1462474442,Robot_Vo,Onboarding_Eyes_Open,
Event,,Play__Robot_Vo__Onboarding_Happy,142998609,Robot_Vo,Onboarding_Happy,
Event,,Play__Robot_Vo__Onboarding_See_Cube_First,3651618653,Robot_Vo,Onboarding_See_Cube_First,
Event,,Play__Robot_Vo__Onboarding_See_Face_First,3734844721,Robot_Vo,Onboarding_See_Face_First,
Event,,Play__Robot_Vo__Pet_Detection_Bark,3056349377,Robot_Vo,Pet_Detection_Bark,
Event,,Play__Robot_Vo__Pet_Detection_Cat_Meow,629947316,Robot_Vo,Pet_Detection_Cat_Meow,
Event,,Play__Robot_Vo__Pet_Detection_Growl,2361443718,Robot_Vo,Pet_Detection_Growl,
Event,,Play__Robot_Vo__Pet_Detection_Howl,1083767857,Robot_Vo,Pet_Detection_Howl,
Event,,Play__Robot_Vo__Pet_Detection_Roar,4176723711,Robot_Vo,Pet_Detection_Roar,
Event,,Play__Robot_Vo__Pet_Detection_Roar_End,4112591521,Robot_Vo,Pet_Detection_Roar_End,
Event,,Play__Robot_Vo__Pet_Detection_Sneeze,501972637,Robot_Vo,Pet_Detection_Sneeze,
Event,,Play__Robot_Vo__Pet_Detection_Sneeze_Shake,593425994,Robot_Vo,Pet_Detection_Sneeze_Shake,
Event,,Play__Robot_Vo__Placeholder,668634652,Robot_Vo,Placeholder,
Event,,Play__Robot_Vo__Pyramid_Giggle,3515365849,Robot_Vo,Pyramid_Giggle,
Event,,Play__Robot_Vo__Qa_Effort_Lift_Heavy,1250202556,Robot_Vo,Qa_Effort_Lift_Heavy,
Event,,Play__Robot_Vo__Qa_Gp_Peekaboo_Thrice_3,3016311342,Robot_Vo,Qa_Gp_Peekaboo_Thrice_3,
Event,,Play__Robot_Vo__Qa_Pet_Detection_Dog_Howl,916426147,Robot_Vo,Qa_Pet_Detection_Dog_Howl,
Event,,Play__Robot_Vo__Qa_React_Cliff,1310471692,Robot_Vo,Qa_React_Cliff,
Event,,Play__Robot_Vo__Qa_React_Pickup_Angry_2,188399711,Robot_Vo,Qa_React_Pickup_Angry_2,
Event,,Play__Robot_Vo__Qa_React_Stuck_Turtle_Roll_Fail_3,3867399020,Robot_Vo,Qa_React_Stuck_Turtle_Roll_Fail_3,
Event,,Play__Robot_Vo__Qa_React_Wheely_Spin,4043328071,Robot_Vo,Qa_React_Wheely_Spin,
Event,,Play__Robot_Vo__Qa_Shared_Angry,3062870207,Robot_Vo,Qa_Shared_Angry,
Event,,Play__Robot_Vo__Qa_Shared_Hiccup_Big,760592175,Robot_Vo,Qa_Shared_Hiccup_Big,
Event,,Play__Robot_Vo__React_3_Cube_Topple_P1,3537517197,Robot_Vo,React_3_Cube_Topple_P1,
Event,,Play__Robot_Vo__React_3_Cube_Topple_P2,3537517198,Robot_Vo,React_3_Cube_Topple_P2,
Event,,Play__Robot_Vo__React_Cliff,3202816225,Robot_Vo,React_Cliff,
Event,,Play__Robot_Vo__React_Face_Suspicious,3698170420,Robot_Vo,React_Face_Suspicious,
Event,,Play__Robot_Vo__React_Pickup,2638083869,Robot_Vo,React_Pickup,
Event,,Play__Robot_Vo__React_Pickup_Angry_P1,703918427,Robot_Vo,React_Pickup_Angry_P1,
Event,,Play__Robot_Vo__React_Pickup_Angry_P2,703918424,Robot_Vo,React_Pickup_Angry_P2,
Event,,Play__Robot_Vo__React_Stuck_Angry_P1,1511466269,Robot_Vo,React_Stuck_Angry_P1,
Event,,Play__Robot_Vo__React_Stuck_Angry_P2,1511466270,Robot_Vo,React_Stuck_Angry_P2,
Event,,Play__Robot_Vo__React_Stuck_Turtle_Roll_Fail_P1,3446648261,Robot_Vo,React_Stuck_Turtle_Roll_Fail_P1,
Event,,Play__Robot_Vo__React_Stuck_Turtle_Roll_Fail_P2,3446648262,Robot_Vo,React_Stuck_Turtle_Roll_Fail_P2,
Event,,Play__Robot_Vo__React_Stuck_Turtle_Roll_Fail_P3,3446648263,Robot_Vo,React_Stuck_Turtle_Roll_Fail_P3,
Event,,Play__Robot_Vo__React_Stuck_Turtle_Roll_Ninja,180669663,Robot_Vo,React_Stuck_Turtle_Roll_Ninja,
Event,,Play__Robot_Vo__React_Stuck_Turtle_Roll_Zen,1764781296,Robot_Vo,React_Stuck_Turtle_Roll_Zen,
Event,,Play__Robot_Vo__React_Wheely_Spin,1957283066,Robot_Vo,React_Wheely_Spin,
Event,,Play__Robot_Vo__Shared_Align_Grunt,254819395,Robot_Vo,Shared_Align_Grunt,
Event,,Play__Robot_Vo__Shared_Angry,1580670828,Robot_Vo,Shared_Angry,
Event,,Play__Robot_Vo__Shared_Angry_Muttering_Loop_Play,3743522050,Robot_Vo,Shared_Angry_Muttering_Loop_Play,
Event,,Play__Robot_Vo__Shared_Angry_Short,622779059,Robot_Vo,Shared_Angry_Short,
Event,,Play__Robot_Vo__Shared_Awe,4199618846,Robot_Vo,Shared_Awe,
Event,,Play__Robot_Vo__Shared_Bored_Look_Side,751598833,Robot_Vo,Shared_Bored_Look_Side,
Event,,Play__Robot_Vo__Shared_Bored_Look_Up,2589648919,Robot_Vo,Shared_Bored_Look_Up,
Event,,Play__Robot_Vo__Shared_Bored_Sigh_Long,412109486,Robot_Vo,Shared_Bored_Sigh_Long,
Event,,Play__Robot_Vo__Shared_Bored_Sigh_Short,2741090610,Robot_Vo,Shared_Bored_Sigh_Short,
Event,,Play__Robot_Vo__Shared_Celebrate_Spin,2159643843,Robot_Vo,Shared_Celebrate_Spin,
Event,,Play__Robot_Vo__Shared_Curious,3556785413,Robot_Vo,Shared_Curious,
Event,,Play__Robot_Vo__Shared_Curious_Mutter,2721235403,Robot_Vo,Shared_Curious_Mutter,
Event,,Play__Robot_Vo__Shared_Curious_Short,4047754278,Robot_Vo,Shared_Curious_Short,
Event,,Play__Robot_Vo__Shared_Disappointed_Short,327662522,Robot_Vo,Shared_Disappointed_Short,
Event,,Play__Robot_Vo__Shared_Effort_Lift,3824979789,Robot_Vo,Shared_Effort_Lift,
Event,,Play__Robot_Vo__Shared_Effort_Lift_Heavy,3398455981,Robot_Vo,Shared_Effort_Lift_Heavy,
Event,,Play__Robot_Vo__Shared_Effort_Pounce,3727241044,Robot_Vo,Shared_Effort_Pounce,
Event,,Play__Robot_Vo__Shared_Effort_Pounce_Heavy,738969844,Robot_Vo,Shared_Effort_Pounce_Heavy,
Event,,Play__Robot_Vo__Shared_Effort_Set,1467890010,Robot_Vo,Shared_Effort_Set,
Event,,Play__Robot_Vo__Shared_Effort_Set_Heavy,606158106,Robot_Vo,Shared_Effort_Set_Heavy,
Event,,Play__Robot_Vo__Shared_Effort_Short,3200991712,Robot_Vo,Shared_Effort_Short,
Event,,Play__Robot_Vo__Shared_Excited,2884456673,Robot_Vo,Shared_Excited,
Event,,Play__Robot_Vo__Shared_Excited_Loop_Play,2679819871,Robot_Vo,Shared_Excited_Loop_Play,
Event,,Play__Robot_Vo__Shared_Fall_Asleep,3524061431,Robot_Vo,Shared_Fall_Asleep,
Event,,Play__Robot_Vo__Shared_Fall_Cliff_Scream,3144703383,Robot_Vo,Shared_Fall_Cliff_Scream,
Event,,Play__Robot_Vo__Shared_Frantic_Muttering_Loop_Play,3451388870,Robot_Vo,Shared_Frantic_Muttering_Loop_Play,
Event,,Play__Robot_Vo__Shared_Frustrated_Low,1701937252,Robot_Vo,Shared_Frustrated_Low,
Event,,Play__Robot_Vo__Shared_Fussy,3400453885,Robot_Vo,Shared_Fussy,
Event,,Play__Robot_Vo__Shared_Fussy_Loop_Play,756640443,Robot_Vo,Shared_Fussy_Loop_Play,
Event,,Play__Robot_Vo__Shared_Fussy_Short,297407534,Robot_Vo,Shared_Fussy_Short,
Event,,Play__Robot_Vo__Shared_Giggle_Happy_Loop_Play,1488458019,Robot_Vo,Shared_Giggle_Happy_Loop_Play,
Event,,Play__Robot_Vo__Shared_Giggle_Short,3928693597,Robot_Vo,Shared_Giggle_Short,
Event,,Play__Robot_Vo__Shared_Happy,3531557633,Robot_Vo,Shared_Happy,
Event,,Play__Robot_Vo__Shared_Happy_Long,174359366,Robot_Vo,Shared_Happy_Long,
Event,,Play__Robot_Vo__Shared_Happy_Loop_Play,3025145855,Robot_Vo,Shared_Happy_Loop_Play,
Event,,Play__Robot_Vo__Shared_Happy_Short,1066816362,Robot_Vo,Shared_Happy_Short,
Event,,Play__Robot_Vo__Shared_Hiccup,2997626993,Robot_Vo,Shared_Hiccup,
Event,,Play__Robot_Vo__Shared_Hiccup_Big,499154038,Robot_Vo,Shared_Hiccup_Big,
Event,,Play__Robot_Vo__Shared_Hiccup_Relief,2188209935,Robot_Vo,Shared_Hiccup_Relief,
Event,,Play__Robot_Vo__Shared_Idea,2993967144,Robot_Vo,Shared_Idea,
Event,,Play__Robot_Vo__Shared_Idea_Loop_Play,1684239554,Robot_Vo,Shared_Idea_Loop_Play,
Event,,Play__Robot_Vo__Shared_Idea_Short,1143549143,Robot_Vo,Shared_Idea_Short,
Event,,Play__Robot_Vo__Shared_Inhale,237432456,Robot_Vo,Shared_Inhale,
Event,,Play__Robot_Vo__Shared_Inhale_Breath_Medium,2492717357,Robot_Vo,Shared_Inhale_Breath_Medium,
Event,,Play__Robot_Vo__Shared_Interested,1609212516,Robot_Vo,Shared_Interested,
Event,,Play__Robot_Vo__Shared_Interested_Long,3957181661,Robot_Vo,Shared_Interested_Long,
Event,,Play__Robot_Vo__Shared_Pain,3089977461,Robot_Vo,Shared_Pain,
Event,,Play__Robot_Vo__Shared_Pounce_02,288653932,Robot_Vo,Shared_Pounce_02,
Event,,Play__Robot_Vo__Shared_Pounce_03,288653933,Robot_Vo,Shared_Pounce_03,
Event,,Play__Robot_Vo__Shared_Pounce_04,288653930,Robot_Vo,Shared_Pounce_04,
Event,,Play__Robot_Vo__Shared_Pounce_Fail,4228327806,Robot_Vo,Shared_Pounce_Fail,
Event,,Play__Robot_Vo__Shared_Raspberry,717035989,Robot_Vo,Shared_Raspberry,
Event,,Play__Robot_Vo__Shared_React_Face,60844582,Robot_Vo,Shared_React_Face,
Event,,Play__Robot_Vo__Shared_Sad,69470719,Robot_Vo,Shared_Sad,
Event,,Play__Robot_Vo__Shared_Sad_Long,2147481440,Robot_Vo,Shared_Sad_Long,
Event,,Play__Robot_Vo__Shared_Snobby,2457314414,Robot_Vo,Shared_Snobby,
Event,,Play__Robot_Vo__Shared_Snore,654990394,Robot_Vo,Shared_Snore,
Event,,Play__Robot_Vo__Shared_Snore_Short,2130053793,Robot_Vo,Shared_Snore_Short,
Event,,Play__Robot_Vo__Shared_Squint,2057205297,Robot_Vo,Shared_Squint,
Event,,Play__Robot_Vo__Shared_Surprised,2054953516,Robot_Vo,Shared_Surprised,
Event,,Play__Robot_Vo__Shared_Surprised_Short,1145334899,Robot_Vo,Shared_Surprised_Short,
Event,,Play__Robot_Vo__Shared_Suspicious,844374444,Robot_Vo,Shared_Suspicious,
Event,,Play__Robot_Vo__Shared_Suspicious_Short,35665907,Robot_Vo,Shared_Suspicious_Short,
Event,,Play__Robot_Vo__Shared_Take_Damage_Light,3078492749,Robot_Vo,Shared_Take_Damage_Light,
Event,,Play__Robot_Vo__Shared_Thinking_Short,3456819050,Robot_Vo,Shared_Thinking_Short,
Event,,Play__Robot_Vo__Shared_Upgrade_Curious,2081938528,Robot_Vo,Shared_Upgrade_Curious,
Event,,Play__Robot_Vo__Shared_Upgrade_Impressed,1733627270,Robot_Vo,Shared_Upgrade_Impressed,
Event,,Play__Robot_Vo__Shared_Upgrade_Surprised,954550705,Robot_Vo,Shared_Upgrade_Surprised,
Event,,Play__Robot_Vo__Shared_Wake_Up_1,67470331,Robot_Vo,Shared_Wake_Up_1,
Event,,Play__Robot_Vo__Shared_Wake_Up_2,67470328,Robot_Vo,Shared_Wake_Up_2,
Event,,Play__Robot_Vo__Shared_Wake_Up_3,67470329,Robot_Vo,Shared_Wake_Up_3,
Event,,Play__Robot_Vo__Shared_Wake_Up_4,67470334,Robot_Vo,Shared_Wake_Up_4,
Event,,Play__Robot_Vo__Shared_Wake_Up_P1,246308351,Robot_Vo,Shared_Wake_Up_P1,
Event,,Play__Robot_Vo__Shared_Wake_Up_P2,246308348,Robot_Vo,Shared_Wake_Up_P2,
Event,,Play__Robot_Vo__Shared_Wake_Up_Snort,781027234,Robot_Vo,Shared_Wake_Up_Snort,
Event,,Play__Robot_Vo__Sing_Getin_02_01,2742695825,Robot_Vo,Sing_Getin_02_01,
Event,,Play__Robot_Vo__Sing_Getin_02_02,2742695826,Robot_Vo,Sing_Getin_02_02,
Event,,Play__Robot_Vo__Sing_Getin_03_01,1213378778,Robot_Vo,Sing_Getin_03_01,
Event,,Play__Robot_Vo__Sing_Getin_03_02,1213378777,Robot_Vo,Sing_Getin_03_02,
Event,,Play__Robot_Vo__Singing_Getin_1,2007174956,Robot_Vo,Singing_Getin_1,
Event,,Play__Robot_Vo__Singing_Getin_2,2007174959,Robot_Vo,Singing_Getin_2,
Event,,Play__Robot_Vo__Singing_Getin_3,2007174958,Robot_Vo,Singing_Getin_3,
Event,,Play__Robot_Vo__Sparked_Driving,3606845375,Robot_Vo,Sparked_Driving,
